quantile,welfare_share,pop_share,avg_welfare,reporting_level,bin,country_code,year,welfare_type
2.8740533903555807,0.0054879260962783505,0.009999999999999953,2.8463989528079128,national,43,GUY,1992,income
2.929779592452126,0.005594882239904009,0.010000000000000009,2.9018734344010255,national,44,GUY,1992,income
2.98604290178499,0.005702834884393715,0.010000000000000009,2.9578647667982905,national,45,GUY,1992,income
3.0428853053827876,0.005811863265329564,0.010000000000000009,3.0144140467772242,national,46,GUY,1992,income
3.1003507196226083,0.005922050164947845,0.010000000000000009,3.071564210643191,national,47,GUY,1992,income
3.1584851833592977,0.006033482268763102,0.010000000000000009,3.129360219198048,national,48,GUY,1992,income
3.2173370691508802,0.006146250555012278,0.009999999999999953,3.1878492597314785,national,49,GUY,1992,income
3.276957314979685,0.006260450721247368,0.010000000000000009,3.247080967279871,national,50,GUY,1992,income
3.3373996792128993,0.006376183653032275,0.010000000000000009,3.3071076677234763,national,51,GUY,1992,income
3.3987210219502177,0.006493555940407791,0.010000000000000009,3.3679846456588938,national,52,GUY,1992,income
3.460981616381502,0.006612680448643049,0.010000000000000009,3.4297704404283493,national,53,GUY,1992,income
3.5242454943381776,0.006733676950781198,0.010000000000000009,3.4925271741994184,national,54,GUY,1992,income
3.588580830885625,0.006856672830669264,0.010000000000000009,3.5563209166024903,national,55,GUY,1992,income
3.654060373591598,0.006981803866553227,0.010000000000000009,3.621222091154644,national,56,GUY,1992,income
3.720761923043987,0.007109215106983258,0.010000000000000009,3.68730592956164,national,57,GUY,1992,income
3.788768872312708,0.007239061852748863,0.010000000000000009,3.754652981013986,national,58,GUY,1992,income
3.858170814396084,0.007371510760939282,0.009999999999999898,3.8233496848252226,national,59,GUY,1992,income
3.9290642283127455,0.007506741090070046,0.010000000000000009,3.8934890162361318,national,60,GUY,1992,income
4.001553256460159,0.007644946108661399,0.010000000000000009,3.9651712169964513,national,61,GUY,1992,income
4.075750588241854,0.007786334693823671,0.010000000000000009,4.038504624495835,national,62,GUY,1992,income
4.151778467870648,0.007931133151475311,0.010000000000000009,4.113606615848695,national,63,GUY,1992,income
4.229769847817272,0.00807958729604269,0.010000000000000009,4.190604686563082,national,64,GUY,1992,income
4.309869713763112,0.008231964835111183,0.010000000000000009,4.2696376873773865,national,65,GUY,1992,income
4.39223661235331,0.008388558113940459,0.010000000000000009,4.350857247746225,national,66,GUY,1992,income
4.477044419819972,0.008549687286469598,0.010000000000000009,4.434429420532001,national,67,GUY,1992,income
4.564484398032695,0.008715703994082447,0.010000000000000009,4.5205365900542525,national,68,GUY,1992,income
4.654767595235149,0.00888699565181017,0.010000000000000009,4.60937969519584,national,69,GUY,1992,income
4.748127662307966,0.009063990464932947,0.010000000000000009,4.701180831342108,national,70,GUY,1992,income
4.844824172755251,0.009247163328600871,0.010000000000000009,4.796186310311801,national,71,GUY,1992,income
4.945146556957802,0.009437042801142825,0.009999999999999898,4.894670277173154,national,72,GUY,1992,income
5.049418790230606,0.009634219390917853,0.010000000000000009,4.996939008349068,national,73,GUY,1992,income
5.1580050121578225,0.009839355460641575,0.010000000000000009,5.103336048651906,national,74,GUY,1992,income
5.271316304755374,0.01005319713737457,0.010000000000000009,5.214248388585249,national,75,GUY,1992,income
5.389818923745127,0.01027658872809939,0.010000000000000009,5.330113941209295,national,76,GUY,1992,income
5.514044367064567,0.01051049029051826,0.010000000000000009,5.451430655510659,national,77,GUY,1992,income
5.644601787009584,0.01075599921139303,0.010000000000000009,5.578767708346858,national,78,GUY,1992,income
5.782193420791508,0.011014376922296454,0.010000000000000009,5.7127793609897655,national,79,GUY,1992,income
5.927633949133209,0.011287082267385562,0.010000000000000009,5.854222265844689,national,80,GUY,1992,income
6.081875024598432,0.01157581357828813,0.010000000000000009,6.003977289250208,national,81,GUY,1992,income
6.2460366879661136,0.011882562281380626,0.010000000000000009,6.16307731573376,national,82,GUY,1992,income
6.4214480862963645,0.012209681977715159,0.010000000000000009,6.332743077399335,national,83,GUY,1992,income
6.6097009390457,0.012559978577746156,0.010000000000000009,6.514429903717309,national,84,GUY,1992,income
6.8127207628361255,0.012936829536924765,0.009999999999999898,6.7098895649358665,national,85,GUY,1992,income
7.03286328696715,0.013344344013326737,0.010000000000000009,6.921253340346553,national,86,GUY,1992,income
7.273047332111637,0.013787581687618511,0.010000000000000009,7.151145512692804,national,87,GUY,1992,income
7.536941682568049,0.014272857508873527,0.010000000000000009,7.4028414293670455,national,88,GUY,1992,income
7.8292339963452795,0.014808175402167834,0.010000000000000009,7.68049245165861,national,89,GUY,1992,income
8.156028086320074,0.015403860968855154,0.010000000000000009,7.989454114675796,national,90,GUY,1992,income
8.525449014093725,0.016073511182510325,0.010000000000000009,8.336778702043743,national,91,GUY,1992,income
8.948598214504377,0.016835468118671093,0.010000000000000009,8.731979618951774,national,92,GUY,1992,income
9.441126560947648,0.017715197625171597,0.010000000000000009,9.188265126833409,national,93,GUY,1992,income
10.025961877417549,0.018749314530515315,0.010000000000000009,9.724626080827935,national,94,GUY,1992,income
10.738348821176604,0.019992801091267,0.010000000000000009,10.369579890747964,national,95,GUY,1992,income
11.635947053024763,0.021532933436164803,0.010000000000000009,11.168393689766793,national,96,GUY,1992,income
12.821349826736933,0.0235188360000107,0.009999999999999898,12.198413205143211,national,97,GUY,1992,income
14.500380848544923,0.02623294113615715,0.010000000000000009,13.60612640714425,national,98,GUY,1992,income
17.171353375752577,0.030300453435680108,0.010000000000000009,15.715805463818658,national,99,GUY,1992,income
NA,0.23708244392075062,0.010000000000000009,122.96652838725358,national,100,GUY,1992,income
